TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=Main:1
MC,caller=Main#main:1,target=Main:1#Main:1
FW,context=Main:1,sc=java.util.Scanner (id=48)
NO,object=int[]:1
FW,context=int[]:1,0=1
FW,context=int[]:1,1=0
FW,context=int[]:1,2=-1
FW,context=int[]:1,3=0
FW,context=Main:1,dirX=int[]:1
NO,object=int[]:2
FW,context=int[]:2,0=0
FW,context=int[]:2,1=1
FW,context=int[]:2,2=0
FW,context=int[]:2,3=-1
FW,context=Main:1,dirY=int[]:2
ME,returner=Main:1#Main:1,value=<void>
MC,caller=Main#main:1,target=Main:1#run:1
FR,context=Main:1,sc
FR,context=Main:1,sc
FW,context=Main:1,w=21
FR,context=Main:1,sc
FW,context=Main:1,h=21
FR,context=Main:1,w
MC,caller=Main:1#run:1,target=Main:1#put:1
FR,context=Main:1,sc
FW,context=Main:1,xs=1
FR,context=Main:1,sc
FW,context=Main:1,ys=1
FR,context=Main:1,sc
FW,context=Main:1,xg=9
FR,context=Main:1,sc
FW,context=Main:1,yg=9
FR,context=Main:1,sc
FW,context=Main:1,n=7
FR,context=Main:1,h
FR,context=Main:1,w
FW,context=Main:1,block=int[][21] (id=52)
FR,context=Main:1,h
FR,context=Main:1,w
FW,context=Main:1,route=boolean[][21] (id=54)
FR,context=Main:1,n
VW,context=Main:1#put:1,i=0
FR,context=Main:1,sc
FW,context=Main:1,c=2
FR,context=Main:1,sc
FW,context=Main:1,d=0
FR,context=Main:1,sc
FW,context=Main:1,x=1
FR,context=Main:1,sc
FW,context=Main:1,y=1
FR,context=Main:1,d
FR,context=Main:1,x
FR,context=Main:1,x
VW,context=Main:1#put:1,a=1
FR,context=Main:1,y
FR,context=Main:1,y
VW,context=Main:1#put:1,b=1
FR,context=Main:1,block
FR,context=Main:1,c
FR,context=Main:1,y
VW,context=Main:1#put:1,b=2
FR,context=Main:1,block
FR,context=Main:1,c
FR,context=Main:1,y
FR,context=Main:1,x
VW,context=Main:1#put:1,a=2
VD,method=Main:1#put:1 <name=b,type=int (id=7),value=<?>,index=2>
FR,context=Main:1,y
FR,context=Main:1,y
VW,context=Main:1#put:1,b=1
FR,context=Main:1,block
FR,context=Main:1,c
FR,context=Main:1,y
VW,context=Main:1#put:1,b=2
FR,context=Main:1,block
FR,context=Main:1,c
FR,context=Main:1,y
FR,context=Main:1,x
VW,context=Main:1#put:1,a=3
VD,method=Main:1#put:1 <name=b,type=int (id=7),value=<?>,index=2>
FR,context=Main:1,y
FR,context=Main:1,y
VW,context=Main:1#put:1,b=1
FR,context=Main:1,block
FR,context=Main:1,c
FR,context=Main:1,y
VW,context=Main:1#put:1,b=2
FR,context=Main:1,block
FR,context=Main:1,c
FR,context=Main:1,y
FR,context=Main:1,x
VW,context=Main:1#put:1,a=4
VD,method=Main:1#put:1 <name=b,type=int (id=7),value=<?>,index=2>
FR,context=Main:1,y
FR,context=Main:1,y
VW,context=Main:1#put:1,b=1
FR,context=Main:1,block
FR,context=Main:1,c
FR,context=Main:1,y
VW,context=Main:1#put:1,b=2
FR,context=Main:1,block
FR,context=Main:1,c
FR,context=Main:1,y
FR,context=Main:1,x
VD,method=Main:1#put:1 <name=b,type=int (id=7),value=<?>,index=2>
FR,context=Main:1,n
VW,context=Main:1#put:1,i=1
VD,method=Main:1#put:1 <name=a,type=int (id=7),value=<?>,index=1>
FR,context=Main:1,sc
FW,context=Main:1,c=5
FR,context=Main:1,sc
FW,context=Main:1,d=1
FR,context=Main:1,sc
FW,context=Main:1,x=1
FR,context=Main:1,sc
FW,context=Main:1,y=3
FR,context=Main:1,d
FR,context=Main:1,x
FR,context=Main:1,x
VW,context=Main:1#put:1,a=1
FR,context=Main:1,y
FR,context=Main:1,y
VW,context=Main:1#put:1,b=3
FR,context=Main:1,block
FR,context=Main:1,c
FR,context=Main:1,y
VW,context=Main:1#put:1,b=4
FR,context=Main:1,block
FR,context=Main:1,c
FR,context=Main:1,y
VW,context=Main:1#put:1,b=5
FR,context=Main:1,block
FR,context=Main:1,c
FR,context=Main:1,y
VW,context=Main:1#put:1,b=6
FR,context=Main:1,block
FR,context=Main:1,c
FR,context=Main:1,y
FR,context=Main:1,x
VW,context=Main:1#put:1,a=2
VD,method=Main:1#put:1 <name=b,type=int (id=7),value=<?>,index=4>
FR,context=Main:1,y
FR,context=Main:1,y
VW,context=Main:1#put:1,b=3
FR,context=Main:1,block
FR,context=Main:1,c
FR,context=Main:1,y
VW,context=Main:1#put:1,b=4
FR,context=Main:1,block
FR,context=Main:1,c
FR,context=Main:1,y
VW,context=Main:1#put:1,b=5
FR,context=Main:1,block
FR,context=Main:1,c
FR,context=Main:1,y
VW,context=Main:1#put:1,b=6
FR,context=Main:1,block
FR,context=Main:1,c
FR,context=Main:1,y
FR,context=Main:1,x
VD,method=Main:1#put:1 <name=b,type=int (id=7),value=<?>,index=4>
FR,context=Main:1,n
VW,context=Main:1#put:1,i=2
VD,method=Main:1#put:1 <name=a,type=int (id=7),value=<?>,index=3>
FR,context=Main:1,sc
FW,context=Main:1,c=2
FR,context=Main:1,sc
FW,context=Main:1,d=1
FR,context=Main:1,sc
FW,context=Main:1,x=3
FR,context=Main:1,sc
FW,context=Main:1,y=3
FR,context=Main:1,d
FR,context=Main:1,x
FR,context=Main:1,x
VW,context=Main:1#put:1,a=3
FR,context=Main:1,y
FR,context=Main:1,y
VW,context=Main:1#put:1,b=3
FR,context=Main:1,block
FR,context=Main:1,c
FR,context=Main:1,y
VW,context=Main:1#put:1,b=4
FR,context=Main:1,block
FR,context=Main:1,c
FR,context=Main:1,y
VW,context=Main:1#put:1,b=5
FR,context=Main:1,block
