TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
VW,context=Main#main:1,s=java.util.Scanner (id=47)
VW,context=Main#main:1,n=2
VW,context=Main#main:1,i=0
VW,context=Main#main:1,x=123
VW,context=Main#main:1,j=0
VW,context=Main#main:1,x=15129
VW,context=Main#main:1,str=00015129
VW,context=Main#main:1,x=151
VW,context=Main#main:1,j=1
VD,method=Main#main:1 <name=str,type=java.lang.String (id=25),value=<?>,index=6>
VW,context=Main#main:1,x=22801
VW,context=Main#main:1,str=00022801
VW,context=Main#main:1,x=228
VW,context=Main#main:1,j=2
VD,method=Main#main:1 <name=str,type=java.lang.String (id=25),value=<?>,index=6>
VW,context=Main#main:1,x=51984
VW,context=Main#main:1,str=00051984
VW,context=Main#main:1,x=519
VW,context=Main#main:1,j=3
VD,method=Main#main:1 <name=str,type=java.lang.String (id=25),value=<?>,index=6>
VW,context=Main#main:1,x=269361
VW,context=Main#main:1,str=00269361
VW,context=Main#main:1,x=2693
VW,context=Main#main:1,j=4
VD,method=Main#main:1 <name=str,type=java.lang.String (id=25),value=<?>,index=6>
VW,context=Main#main:1,x=7252249
VW,context=Main#main:1,str=07252249
VW,context=Main#main:1,x=2522
VW,context=Main#main:1,j=5
VD,method=Main#main:1 <name=str,type=java.lang.String (id=25),value=<?>,index=6>
VW,context=Main#main:1,x=6360484
VW,context=Main#main:1,str=06360484
VW,context=Main#main:1,x=3604
VW,context=Main#main:1,j=6
VD,method=Main#main:1 <name=str,type=java.lang.String (id=25),value=<?>,index=6>
VW,context=Main#main:1,x=12988816
VW,context=Main#main:1,str=12988816
VW,context=Main#main:1,x=9888
VW,context=Main#main:1,j=7
VD,method=Main#main:1 <name=str,type=java.lang.String (id=25),value=<?>,index=6>
VW,context=Main#main:1,x=97772544
VW,context=Main#main:1,str=97772544
VW,context=Main#main:1,x=7725
VW,context=Main#main:1,j=8
VD,method=Main#main:1 <name=str,type=java.lang.String (id=25),value=<?>,index=6>
VW,context=Main#main:1,x=59675625
VW,context=Main#main:1,str=59675625
VW,context=Main#main:1,x=6756
VW,context=Main#main:1,j=9
VD,method=Main#main:1 <name=str,type=java.lang.String (id=25),value=<?>,index=6>
VW,context=Main#main:1,x=45643536
VW,context=Main#main:1,str=45643536
VW,context=Main#main:1,x=6435
VD,method=Main#main:1 <name=str,type=java.lang.String (id=25),value=<?>,index=6>
VW,context=Main#main:1,i=1
VD,method=Main#main:1 <name=x,type=int (id=7),value=<?>,index=4>
VD,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=5>
VW,context=Main#main:1,x=567
VW,context=Main#main:1,j=0
VW,context=Main#main:1,x=321489
VW,context=Main#main:1,str=00321489
VW,context=Main#main:1,x=3214
VW,context=Main#main:1,j=1
VD,method=Main#main:1 <name=str,type=java.lang.String (id=25),value=<?>,index=6>
VW,context=Main#main:1,x=10329796
VW,context=Main#main:1,str=10329796
VW,context=Main#main:1,x=3297
VW,context=Main#main:1,j=2
VD,method=Main#main:1 <name=str,type=java.lang.String (id=25),value=<?>,index=6>
VW,context=Main#main:1,x=10870209
VW,context=Main#main:1,str=10870209
VW,context=Main#main:1,x=8702
VW,context=Main#main:1,j=3
VD,method=Main#main:1 <name=str,type=java.lang.String (id=25),value=<?>,index=6>
VW,context=Main#main:1,x=75724804
VW,context=Main#main:1,str=75724804
VW,context=Main#main:1,x=7248
VW,context=Main#main:1,j=4
VD,method=Main#main:1 <name=str,type=java.lang.String (id=25),value=<?>,index=6>
VW,context=Main#main:1,x=52533504
VW,context=Main#main:1,str=52533504
VW,context=Main#main:1,x=5335
VW,context=Main#main:1,j=5
VD,method=Main#main:1 <name=str,type=java.lang.String (id=25),value=<?>,index=6>
VW,context=Main#main:1,x=28462225
VW,context=Main#main:1,str=28462225
VW,context=Main#main:1,x=4622
VW,context=Main#main:1,j=6
VD,method=Main#main:1 <name=str,type=java.lang.String (id=25),value=<?>,index=6>
VW,context=Main#main:1,x=21362884
VW,context=Main#main:1,str=21362884
VW,context=Main#main:1,x=3628
VW,context=Main#main:1,j=7
VD,method=Main#main:1 <name=str,type=java.lang.String (id=25),value=<?>,index=6>
VW,context=Main#main:1,x=13162384
VW,context=Main#main:1,str=13162384
VW,context=Main#main:1,x=1623
VW,context=Main#main:1,j=8
VD,method=Main#main:1 <name=str,type=java.lang.String (id=25),value=<?>,index=6>
VW,context=Main#main:1,x=2634129
VW,context=Main#main:1,str=02634129
VW,context=Main#main:1,x=6341
VW,context=Main#main:1,j=9
VD,method=Main#main:1 <name=str,type=java.lang.String (id=25),value=<?>,index=6>
VW,context=Main#main:1,x=40208281
VW,context=Main#main:1,str=40208281
VW,context=Main#main:1,x=2082
VD,method=Main#main:1 <name=str,type=java.lang.String (id=25),value=<?>,index=6>
VD,method=Main#main:1 <name=x,type=int (id=7),value=<?>,index=4>
VD,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=5>
ME,returner=Main#main:1,value=<void>
TE,
