TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
VW,context=Main#main:1,sc=java.util.Scanner (id=47)
VW,context=Main#main:1,adj=int[][108] (id=48)
VW,context=Main#main:1,cal_array=int[][108] (id=50)
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
FW,context=int[]:1,2=0
FW,context=int[]:1,3=0
FW,context=int[]:1,4=0
FW,context=int[]:1,5=0
VW,context=Main#main:1,cal_in=int[]:1
VW,context=Main#main:1,m=1
VW,context=Main#main:1,n=1
VW,context=Main#main:1,k=2
VW,context=Main#main:1,d=5
VW,context=Main#main:1,i=0
FW,context=int[]:1,0=35
VW,context=Main#main:1,cal_in=int[]:1
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=9>
VW,context=Main#main:1,max=4
VW,context=Main#main:1,home=1
VW,context=Main#main:1,arrive=3
VW,context=Main#main:1,i=0
VW,context=Main#main:1,j=0
VW,context=Main#main:1,adj=int[][108] (id=48)
VW,context=Main#main:1,j=1
VW,context=Main#main:1,adj=int[][108] (id=48)
VW,context=Main#main:1,j=2
VW,context=Main#main:1,adj=int[][108] (id=48)
VW,context=Main#main:1,j=3
VW,context=Main#main:1,adj=int[][108] (id=48)
VW,context=Main#main:1,i=1
VD,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=14>
VW,context=Main#main:1,j=0
VW,context=Main#main:1,adj=int[][108] (id=48)
VW,context=Main#main:1,j=1
VW,context=Main#main:1,adj=int[][108] (id=48)
VW,context=Main#main:1,j=2
VW,context=Main#main:1,adj=int[][108] (id=48)
VW,context=Main#main:1,j=3
VW,context=Main#main:1,adj=int[][108] (id=48)
VW,context=Main#main:1,i=2
VD,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=14>
VW,context=Main#main:1,j=0
VW,context=Main#main:1,adj=int[][108] (id=48)
VW,context=Main#main:1,j=1
VW,context=Main#main:1,adj=int[][108] (id=48)
VW,context=Main#main:1,j=2
VW,context=Main#main:1,adj=int[][108] (id=48)
VW,context=Main#main:1,j=3
VW,context=Main#main:1,adj=int[][108] (id=48)
VW,context=Main#main:1,i=3
VD,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=14>
VW,context=Main#main:1,j=0
VW,context=Main#main:1,adj=int[][108] (id=48)
VW,context=Main#main:1,j=1
VW,context=Main#main:1,adj=int[][108] (id=48)
VW,context=Main#main:1,j=2
VW,context=Main#main:1,adj=int[][108] (id=48)
VW,context=Main#main:1,j=3
VW,context=Main#main:1,adj=int[][108] (id=48)
VD,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=14>
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=13>
VW,context=Main#main:1,i=0
MC,caller=Main#main:1,target=Main#node_num:1
VW,context=Main#node_num:1,in=H
VW,context=Main#node_num:1,n=1
VW,context=Main#node_num:1,m=1
VW,context=Main#node_num:1,result=1
ME,returner=Main#node_num:1,value=1
VW,context=Main#main:1,from=1
MC,caller=Main#main:1,target=Main#node_num:2
VW,context=Main#node_num:2,in=L1
VW,context=Main#node_num:2,n=1
VW,context=Main#node_num:2,m=1
VW,context=Main#node_num:2,result=2
ME,returner=Main#node_num:2,value=2
VW,context=Main#main:1,to=2
VW,context=Main#main:1,dist=5
VW,context=Main#main:1,adj=int[][108] (id=48)
VW,context=Main#main:1,i=1
VD,method=Main#main:1 <name=from,type=int (id=7),value=<?>,index=16>
VD,method=Main#main:1 <name=to,type=int (id=7),value=<?>,index=17>
VD,method=Main#main:1 <name=dist,type=int (id=7),value=<?>,index=18>
MC,caller=Main#main:1,target=Main#node_num:3
VW,context=Main#node_num:3,in=C1
VW,context=Main#node_num:3,n=1
VW,context=Main#node_num:3,m=1
VW,context=Main#node_num:3,result=0
ME,returner=Main#node_num:3,value=0
VW,context=Main#main:1,from=0
MC,caller=Main#main:1,target=Main#node_num:4
VW,context=Main#node_num:4,in=D
VW,context=Main#node_num:4,n=1
VW,context=Main#node_num:4,m=1
VW,context=Main#node_num:4,result=3
ME,returner=Main#node_num:4,value=3
VW,context=Main#main:1,to=3
VW,context=Main#main:1,dist=6
VW,context=Main#main:1,adj=int[][108] (id=48)
VW,context=Main#main:1,i=2
VD,method=Main#main:1 <name=from,type=int (id=7),value=<?>,index=16>
VD,method=Main#main:1 <name=to,type=int (id=7),value=<?>,index=17>
VD,method=Main#main:1 <name=dist,type=int (id=7),value=<?>,index=18>
MC,caller=Main#main:1,target=Main#node_num:5
VW,context=Main#node_num:5,in=C1
VW,context=Main#node_num:5,n=1
VW,context=Main#node_num:5,m=1
VW,context=Main#node_num:5,result=0
ME,returner=Main#node_num:5,value=0
VW,context=Main#main:1,from=0
MC,caller=Main#main:1,target=Main#node_num:6
VW,context=Main#node_num:6,in=H
VW,context=Main#node_num:6,n=1
VW,context=Main#node_num:6,m=1
VW,context=Main#node_num:6,result=1
ME,returner=Main#node_num:6,value=1
VW,context=Main#main:1,to=1
VW,context=Main#main:1,dist=12
VW,context=Main#main:1,adj=int[][108] (id=48)
VW,context=Main#main:1,i=3
VD,method=Main#main:1 <name=from,type=int (id=7),value=<?>,index=16>
VD,method=Main#main:1 <name=to,type=int (id=7),value=<?>,index=17>
VD,method=Main#main:1 <name=dist,type=int (id=7),value=<?>,index=18>
MC,caller=Main#main:1,target=Main#node_num:7
VW,context=Main#node_num:7,in=L1
VW,context=Main#node_num:7,n=1
VW,context=Main#node_num:7,m=1
VW,context=Main#node_num:7,result=2
ME,returner=Main#node_num:7,value=2
VW,context=Main#main:1,from=2
MC,caller=Main#main:1,target=Main#node_num:8
VW,context=Main#node_num:8,in=D
VW,context=Main#node_num:8,n=1
