TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=Main:1
MC,caller=Main#main:1,target=Main:1#Main:1
NO,object=int[]:1
FW,context=int[]:1,0=-1
FW,context=int[]:1,1=0
FW,context=int[]:1,2=1
FW,context=int[]:1,3=0
FW,context=Main:1,dx=int[]:1
NO,object=int[]:2
FW,context=int[]:2,0=-1
FW,context=int[]:2,1=-1
FW,context=int[]:2,2=-1
FW,context=int[]:2,3=-2
FW,context=Main:1,dy=int[]:2
ME,returner=Main:1#Main:1,value=<void>
MC,caller=Main#main:1,target=Main:1#solve:1
VW,context=Main:1#solve:1,sc=java.util.Scanner (id=51)
FW,context=Main:1,w=5
FW,context=Main:1,h=5
FR,context=Main:1,w
FR,context=Main:1,h
FR,context=Main:1,w
NO,object=int[][]:1
NO,object=int[]:3
FW,context=int[]:3,0=0
FW,context=int[]:3,1=0
FW,context=int[]:3,2=0
FW,context=int[]:3,3=0
FW,context=int[]:3,4=0
FW,context=int[][]:1,0=int[]:3
NO,object=int[]:4
FW,context=int[]:4,0=0
FW,context=int[]:4,1=0
FW,context=int[]:4,2=0
FW,context=int[]:4,3=0
FW,context=int[]:4,4=0
FW,context=int[][]:1,1=int[]:4
NO,object=int[]:5
FW,context=int[]:5,0=0
FW,context=int[]:5,1=0
FW,context=int[]:5,2=0
FW,context=int[]:5,3=0
FW,context=int[]:5,4=0
FW,context=int[][]:1,2=int[]:5
NO,object=int[]:6
FW,context=int[]:6,0=0
FW,context=int[]:6,1=0
FW,context=int[]:6,2=0
FW,context=int[]:6,3=0
FW,context=int[]:6,4=0
FW,context=int[][]:1,3=int[]:6
NO,object=int[]:7
FW,context=int[]:7,0=0
FW,context=int[]:7,1=0
FW,context=int[]:7,2=0
FW,context=int[]:7,3=0
FW,context=int[]:7,4=0
FW,context=int[][]:1,4=int[]:7
FW,context=Main:1,grid=int[][]:1
FR,context=Main:1,h
VW,context=Main:1#solve:1,i=0
FR,context=Main:1,w
VW,context=Main:1#solve:1,j=0
FR,context=Main:1,grid
FR,context=Main:1,w
VW,context=Main:1#solve:1,j=1
FR,context=Main:1,grid
FR,context=Main:1,w
VW,context=Main:1#solve:1,j=2
FR,context=Main:1,grid
FR,context=Main:1,w
VW,context=Main:1#solve:1,j=3
FR,context=Main:1,grid
FR,context=Main:1,w
VW,context=Main:1#solve:1,j=4
FR,context=Main:1,grid
FR,context=Main:1,w
FR,context=Main:1,h
VW,context=Main:1#solve:1,i=1
VD,method=Main:1#solve:1 <name=j,type=int (id=7),value=<?>,index=2>
FR,context=Main:1,w
VW,context=Main:1#solve:1,j=0
FR,context=Main:1,grid
FR,context=Main:1,w
VW,context=Main:1#solve:1,j=1
FR,context=Main:1,grid
FR,context=Main:1,w
VW,context=Main:1#solve:1,j=2
FR,context=Main:1,grid
FR,context=Main:1,w
VW,context=Main:1#solve:1,j=3
FR,context=Main:1,grid
FR,context=Main:1,w
VW,context=Main:1#solve:1,j=4
FR,context=Main:1,grid
FR,context=Main:1,w
FR,context=Main:1,h
VW,context=Main:1#solve:1,i=2
VD,method=Main:1#solve:1 <name=j,type=int (id=7),value=<?>,index=2>
FR,context=Main:1,w
VW,context=Main:1#solve:1,j=0
FR,context=Main:1,grid
FR,context=Main:1,w
VW,context=Main:1#solve:1,j=1
FR,context=Main:1,grid
FR,context=Main:1,w
VW,context=Main:1#solve:1,j=2
FR,context=Main:1,grid
FR,context=Main:1,w
VW,context=Main:1#solve:1,j=3
FR,context=Main:1,grid
FR,context=Main:1,w
VW,context=Main:1#solve:1,j=4
FR,context=Main:1,grid
FR,context=Main:1,w
FR,context=Main:1,h
VW,context=Main:1#solve:1,i=3
VD,method=Main:1#solve:1 <name=j,type=int (id=7),value=<?>,index=2>
FR,context=Main:1,w
VW,context=Main:1#solve:1,j=0
FR,context=Main:1,grid
FR,context=Main:1,w
VW,context=Main:1#solve:1,j=1
FR,context=Main:1,grid
FR,context=Main:1,w
VW,context=Main:1#solve:1,j=2
FR,context=Main:1,grid
FR,context=Main:1,w
VW,context=Main:1#solve:1,j=3
FR,context=Main:1,grid
FR,context=Main:1,w
VW,context=Main:1#solve:1,j=4
FR,context=Main:1,grid
FR,context=Main:1,w
FR,context=Main:1,h
VW,context=Main:1#solve:1,i=4
VD,method=Main:1#solve:1 <name=j,type=int (id=7),value=<?>,index=2>
FR,context=Main:1,w
VW,context=Main:1#solve:1,j=0
FR,context=Main:1,grid
FR,context=Main:1,w
VW,context=Main:1#solve:1,j=1
FR,context=Main:1,grid
FR,context=Main:1,w
VW,context=Main:1#solve:1,j=2
FR,context=Main:1,grid
FR,context=Main:1,w
VW,context=Main:1#solve:1,j=3
FR,context=Main:1,grid
FR,context=Main:1,w
VW,context=Main:1#solve:1,j=4
FR,context=Main:1,grid
FR,context=Main:1,w
FR,context=Main:1,h
VD,method=Main:1#solve:1 <name=j,type=int (id=7),value=<?>,index=2>
FR,context=Main:1,h
FR,context=Main:1,w
VD,method=Main:1#solve:1 <name=i,type=int (id=7),value=<?>,index=1>
NO,object=int[][]:2
NO,object=int[]:8
FW,context=int[]:8,0=0
FW,context=int[]:8,1=0
FW,context=int[]:8,2=0
FW,context=int[]:8,3=0
FW,context=int[]:8,4=0
FW,context=int[][]:2,0=int[]:8
NO,object=int[]:9
FW,context=int[]:9,0=0
FW,context=int[]:9,1=0
FW,context=int[]:9,2=0
FW,context=int[]:9,3=0
FW,context=int[]:9,4=0
FW,context=int[][]:2,1=int[]:9
NO,object=int[]:10
FW,context=int[]:10,0=0
FW,context=int[]:10,1=0
FW,context=int[]:10,2=0
FW,context=int[]:10,3=0
FW,context=int[]:10,4=0
