TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=Main:1
MC,caller=Main#main:1,target=Main:1#Main:1
ME,returner=Main:1#Main:1,value=<void>
MC,caller=Main#main:1,target=Main:1#run:1
VW,context=Main:1#run:1,sc=java.util.Scanner (id=364)
VW,context=Main:1#run:1,n=1
VW,context=Main:1#run:1,R=10.0
NO,object=double[]:1
FW,context=double[]:1,0=0.0
VW,context=Main:1#run:1,x=double[]:1
NO,object=double[]:2
FW,context=double[]:2,0=0.0
VW,context=Main:1#run:1,y=double[]:2
NO,object=double[]:3
FW,context=double[]:3,0=0.0
VW,context=Main:1#run:1,r=double[]:3
NO,object=Main$Circle[]:1
FW,context=Main$Circle[]:1,0=null
VW,context=Main:1#run:1,cs=Main$Circle[]:1
VW,context=Main:1#run:1,i=0
FW,context=double[]:1,0=5.0
VW,context=Main:1#run:1,x=double[]:1
FW,context=double[]:2,0=5.0
VW,context=Main:1#run:1,y=double[]:2
FW,context=double[]:3,0=7.0
VW,context=Main:1#run:1,r=double[]:3
NO,object=Main$P:1
MC,caller=Main:1#run:1,target=Main$P:1#Main$P:1
VW,context=Main$P:1#Main$P:1,y=5.0
VW,context=Main$P:1#Main$P:1,x=5.0
FW,context=Main$P:1,x=5.0
FW,context=Main$P:1,y=5.0
ME,returner=Main$P:1#Main$P:1,value=<void>
NO,object=Main$Circle:1
MC,caller=Main:1#run:1,target=Main$Circle:1#Main$Circle:1
VW,context=Main$Circle:1#Main$Circle:1,center=Main$P:1
VW,context=Main$Circle:1#Main$Circle:1,r=7.0
FW,context=Main$Circle:1,idx=-1
FW,context=Main$Circle:1,center=Main$P:1
FW,context=Main$Circle:1,r=7.0
ME,returner=Main$Circle:1#Main$Circle:1,value=<void>
FW,context=Main$Circle[]:1,0=Main$Circle:1
VW,context=Main:1#run:1,cs=Main$Circle[]:1
MC,caller=Main:1#run:1,target=Main:1#solve:1
VW,context=Main:1#solve:1,y=double[]:2
VW,context=Main:1#solve:1,x=double[]:1
VW,context=Main:1#solve:1,cs=Main$Circle[]:1
VW,context=Main:1#solve:1,r=double[]:3
VW,context=Main:1#solve:1,n=1
VW,context=Main:1#solve:1,R=10.0
VW,context=Main:1#solve:1,curIdx=-1
VW,context=Main:1#solve:1,preIdx=-1
VW,context=Main:1#solve:1,dirIdx=-1
NO,object=java.util.ArrayList[][]:1
NO,object=java.util.ArrayList[]:1
FW,context=java.util.ArrayList[]:1,0=null
FW,context=java.util.ArrayList[][]:1,0=java.util.ArrayList[]:1
VW,context=Main:1#solve:1,enCs=java.util.ArrayList[][]:1
VW,context=Main:1#solve:1,i=0
VW,context=Main:1#solve:1,j=0
VW,context=Main:1#solve:1,enCs=java.util.ArrayList[][]:1
VD,method=Main:1#solve:1 <name=j,type=int (id=7),value=<?>,index=11>
VD,method=Main:1#solve:1 <name=i,type=int (id=7),value=<?>,index=10>
VW,context=Main:1#solve:1,i=0
VW,context=Main:1#solve:1,j=0
VD,method=Main:1#solve:1 <name=j,type=int (id=7),value=<?>,index=13>
VD,method=Main:1#solve:1 <name=i,type=int (id=7),value=<?>,index=12>
VW,context=Main:1#solve:1,i=0
MC,caller=Main:1#solve:1,target=Main:1#encircleAll:1
VW,context=Main:1#encircleAll:1,cs=Main$Circle[]:1
VW,context=Main:1#encircleAll:1,en=Main$Circle:1
VW,context=Main:1#encircleAll:1,c=Main$Circle:1
FR,context=Main$Circle:1,center
FR,context=Main$Circle:1,center
MC,caller=Main:1#encircleAll:1,target=Main$P:1#dist:1
VW,context=Main$P:1#dist:1,p=Main$P:1
FR,context=Main$P:1,x
FR,context=Main$P:1,x
FR,context=Main$P:1,x
FR,context=Main$P:1,x
FR,context=Main$P:1,y
FR,context=Main$P:1,y
FR,context=Main$P:1,y
FR,context=Main$P:1,y
VW,context=Main$P:1#dist:1,result=0.0
ME,returner=Main$P:1#dist:1,value=0.0
FR,context=Main$Circle:1,r
FR,context=Main$Circle:1,r
VW,context=Main:1#encircleAll:1,result=true
ME,returner=Main:1#encircleAll:1,value=true
ME,returner=Main:1#solve:1,value=<void>
VD,method=Main:1#run:1 <name=n,type=int (id=7),value=0,index=1>
VD,method=Main:1#run:1 <name=R,type=double (id=5),value=0.0,index=2>
VD,method=Main:1#run:1 <name=x,type=double[] (id=71),value=<?>,index=3>
VD,method=Main:1#run:1 <name=y,type=double[] (id=71),value=<?>,index=4>
VD,method=Main:1#run:1 <name=r,type=double[] (id=71),value=<?>,index=5>
VD,method=Main:1#run:1 <name=cs,type=Main$Circle[] (id=175),value=<?>,index=6>
VD,method=Main:1#run:1 <name=i,type=int (id=7),value=<?>,index=7>
VW,context=Main:1#run:1,n=2
VW,context=Main:1#run:1,R=12.0
NO,object=double[]:4
FW,context=double[]:4,0=0.0
FW,context=double[]:4,1=0.0
VW,context=Main:1#run:1,x=double[]:4
NO,object=double[]:5
FW,context=double[]:5,0=0.0
FW,context=double[]:5,1=0.0
VW,context=Main:1#run:1,y=double[]:5
NO,object=double[]:6
FW,context=double[]:6,0=0.0
FW,context=double[]:6,1=0.0
VW,context=Main:1#run:1,r=double[]:6
NO,object=Main$Circle[]:2
FW,context=Main$Circle[]:2,0=null
FW,context=Main$Circle[]:2,1=null
VW,context=Main:1#run:1,cs=Main$Circle[]:2
VW,context=Main:1#run:1,i=0
FW,context=double[]:4,0=5.0
VW,context=Main:1#run:1,x=double[]:4
FW,context=double[]:5,0=5.0
VW,context=Main:1#run:1,y=double[]:5
FW,context=double[]:6,0=7.0
VW,context=Main:1#run:1,r=double[]:6
NO,object=Main$P:2
MC,caller=Main:1#run:1,target=Main$P:2#Main$P:2
